WISE_DESIGNATION,WISE_RA,WISE_Dec,W1_SIG_VAR_PP,W2_SIG_VAR_PP,W1_N_DETECTION,W2_N_DETECTION,W1_MEDIAN_MAG,W1_MAG_SIGMA,W2_MEDIAN_MAG,W2_MAG_SIGMA,PS1_g_med_KrMag,PS1_r_med_KrMag,PS1_i_med_KrMag,PS1_z_med_KrMag,PS1_y_med_KrMag,PS1_g_lc_std,PS1_r_lc_std,PS1_i_lc_std,PS1_z_lc_std,PS1_y_lc_std,PS1_g_max_KrMag,PS1_g_max_KrMagErr,PS1_g_min_KrMag,PS1_g_min_KrMagErr,PS1_r_max_KrMag,PS1_r_max_KrMagErr,PS1_r_min_KrMag,PS1_r_min_KrMagErr,PS1_i_max_KrMag,PS1_i_max_KrMagErr,PS1_i_min_KrMag,PS1_i_min_KrMagErr,PS1_z_max_KrMag,PS1_z_max_KrMagErr,PS1_z_min_KrMag,PS1_z_min_KrMagErr,PS1_y_max_KrMag,PS1_y_max_KrMagErr,PS1_y_min_KrMag,PS1_y_min_KrMagErr,PS1_g_num_detec,PS1_r_num_detec,PS1_i_num_detec,PS1_z_num_detec,PS1_y_num_detec,PS1_g_star_lc_sigma,PS1_r_star_lc_sigma,PS1_i_star_lc_sigma,PS1_z_star_lc_sigma,PS1_y_star_lc_sigma,PS1_g_sigma_PP,PS1_r_sigma_PP,PS1_i_sigma_PP,PS1_z_sigma_PP,PS1_y_sigma_PP,SDSS_RA,SDSS_Dec,SDSS_redshift,SDSS_redshift_ERR,SDSS_wise_sep2d_arcsec
J011402.35-004750.9,18.509813100000002,-0.797496,2.578004735559265,2.988650634107654,10.0,11.0,14.176658076483738,0.10510880558841837,13.23624181547718,0.13220009710498634,18.744262351873978,18.590746517155303,18.398010457832388,18.013839095078513,18.107110100861878,0.018403762351022226,0.06435808128470845,0.06979928387692329,0.07548822214236799,0.1045386969209404,18.78186152866879,0.015386005942280756,18.726884568856498,0.015386005942280756,18.65663971400431,0.0410880014312827,18.439712919718424,0.0410880014312827,18.56090440053907,0.027262302209774863,18.282541734794922,0.027262302209774863,18.08713481169906,0.1056275849610515,17.778338502618833,0.1056275849610515,18.26307410537659,0.018380231186696586,17.911618530292046,0.018380231186696586,6.0,19.0,13.0,16.0,6.0,0.062,0.05,0.02,0.15,0.2,0.8366939742370392,3.2244318352069237,6.408943865339186,1.4586914469664474,1.7426216352937636,18.50981330871582,-0.7974950075149536,0.3498,0.0,0.003651082342887047
J021558.40-011135.9,33.9933447,-1.1933166000000002,3.6830053658072317,3.5213055734792444,11.0,11.0,13.338147007919732,0.030087890700576218,12.134631561469073,0.060503083304691986,17.79167953982511,17.749934339666034,17.776713412142826,17.719147942564987,17.787505444946774,0.05187148302610232,0.04195161096027557,0.038627644107312106,0.05076287418142606,0.07547724874838099,17.863540072036614,0.01075013614671737,17.73582180807928,0.01075013614671737,17.854047842635342,0.009886936421678715,17.696816367893213,0.009886936421678715,17.845418668662237,0.009886936421678715,17.722332024092427,0.009886936421678715,17.837693917776306,0.009747693789983294,17.684214348110487,0.009747693789983294,17.956338213714954,0.01685628087354066,17.633676586663032,0.01685628087354066,8.0,10.0,14.0,10.0,12.0,0.025,0.02,0.02,0.0625,0.1,4.364986774301067,5.622996951683683,5.043928797205921,2.3980348297185627,3.138668162054947,33.993343353271484,-1.193331003189087,0.8417,0.0,0.052077549102108836
J001250.06-004935.7,3.2086085,-0.8266034999999999,2.827141258757478,3.0788083222103464,11.0,12.0,12.169991651505446,0.08255085302713007,12.104825230017871,0.041846949512184435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,3.1366588118526852,-0.8320508497159775,1.2686354,0.0,259.7331199473859
J023635.07+005126.8,39.1461261,0.8574627,3.160024144202522,2.905209945522613,11.0,10.0,12.15523069616559,0.031229217051172282,10.94766269417608,0.04085772841686025,18.7471607440522,17.835211237038358,17.442885306265808,17.42854920392344,17.48061887184234,0.04178364696510112,0.07353093441780058,0.08417946177833192,0.05900991448600685,0.13464360586298035,18.810835440138376,0.07853052023873103,18.695183278406798,0.07853052023873103,17.982659175085548,0.02775188690984571,17.70769998557698,0.02775188690984571,17.56836240555235,0.05056978740794362,17.331731295573608,0.05056978740794362,17.545986328744508,0.01518748681980651,17.363967235404438,0.01518748681980651,17.655409939817453,0.01518748681980651,17.122695704961878,0.01518748681980651,5.0,9.0,12.0,10.0,12.0,0.062,0.02,0.012,0.0625,0.1,0.909264416356175,7.3464239925682735,3.2631458964508915,2.7542098929290377,5.208360883868801,39.1598852940424,0.8530059975872114,2.583,0.0,52.06145693805601
J000753.96-000721.9,1.9748487000000001,-0.1227552,3.0438486134695664,2.95014371625627,11.0,12.0,13.903214932933311,0.06759362695863795,13.113808510453365,0.0959414125857388,19.499843230338193,18.631627297552427,18.138655403986565,17.9044683589511,17.830165519185172,0.0935330678392146,0.11338042318226378,0.06828499964149748,0.06818949719388079,0.084912303025597,19.62383069946244,0.02044383061418635,19.288317910322245,0.02044383061418635,18.804483172710572,0.02413849545817266,18.377560379732394,0.02413849545817266,18.27748746827148,0.04498131602906865,18.017557397366275,0.04498131602906865,18.04475791770687,0.02720290128082117,17.800693503866906,0.02720290128082117,17.894432514031006,0.02720290128082117,17.563215381097976,0.02720290128082117,8.0,15.0,12.0,11.0,17.0,0.062,0.05,0.02,0.0625,0.1,4.904455216299322,6.905040547455756,3.897989438532666,3.3255339195042257,3.0913055334836157,1.9585440158844,-0.15408599376678467,0.7989,0.0,127.1498291743696
J022923.44-000047.9,37.3476698,-0.0133166,3.2801983336426344,3.3194417720921163,11.0,12.0,14.188259880897355,0.06836953550259164,13.038539515132873,0.0667605879273102,18.80194076977281,18.720921744836797,18.53749867733596,18.49527792642724,18.323738262726298,0.0986840301156375,0.09076416821597527,0.058870351504782724,0.0746563116379054,0.10515757253261217,18.928389729708083,0.07122371403342374,18.625378974372218,0.07122371403342374,18.918132532687245,0.03340676901350393,18.602454499547612,0.03340676901350393,18.631907192090107,0.03572060969572642,18.44454852058999,0.03572060969572642,18.608895705790392,0.025706886765962673,18.356619170374035,0.025706886765962673,18.5718036441517,0.03906162829075368,18.152272795339954,0.03906162829075368,7.0,16.0,17.0,13.0,14.0,0.062,0.05,0.05,0.15,0.2,2.5618568219506304,4.40236249399172,2.6359999503290674,1.6345213265712912,2.0219440947054816,37.34766600015314,-0.013303382458843728,0.5579999999999999,0.0,0.04951043622754756
J023030.37-004513.9,37.6265718,-0.7538849,3.0960441800207996,3.2457949268310387,11.0,11.0,15.054619907607574,0.3749366062969647,13.63497323147278,0.3219637020350807,20.96338247621373,20.837641928220343,20.144051751615837,19.45041436616184,18.99366859064166,0.3565484497932181,0.50092350578691,0.3926325622676018,0.3256827035780209,0.3977912253528057,21.272948997388266,0.09499474766170857,20.410919659787712,0.09499474766170857,21.33217667819048,0.05713246760792619,19.857845375255547,0.05713246760792619,20.571178701628586,0.08081529708995533,19.380110966901565,0.08081529708995533,20.275787283635093,0.05713246760792619,19.151466630355863,0.05713246760792619,19.66560567985828,0.15506280022428628,18.48399130137128,0.15506280022428628,3.0,10.0,13.0,8.0,6.0,0.15,0.2,0.125,0.2,0.2,4.280921905130949,5.682766835861505,7.032215872247339,5.212329796096843,3.9812098061606918,37.62658861100531,-0.7538739630685626,0.504,0.0,0.0721957040696062
J020929.81-005601.9,32.3742235,-0.9338723,3.0816129938257184,3.044836432555766,11.0,10.0,14.282598702887276,0.12909732323383882,13.387017410198526,0.12410911679851,19.98177574567189,19.56324241780706,19.26305777445487,19.081517643540735,18.494621030481078,0.09772779739478783,0.1172532042156536,0.07463793284526096,0.11759890905234488,0.35352337018670293,20.034877857379414,0.19352240076149216,19.785494132658094,0.19352240076149216,19.768062226739076,0.09153251880263287,19.315744410415896,0.09153251880263287,19.405344738928328,0.19352240076149216,19.131657027823067,0.19352240076149216,19.309943353341783,0.05245732150083414,18.913259296175948,0.05245732150083414,19.30213320830166,0.19352240076149216,17.902157450390078,0.19352240076149216,4.0,17.0,12.0,9.0,14.0,0.15,0.125,0.05,0.2,0.2,0.79906945244238,1.8246021689763048,0.983738474855217,1.8596111807972968,4.130066317585877,32.37433242797852,-0.9340659976005554,0.4270000000000001,0.0,0.7999853905408579
J015556.52-005008.1,28.985535600000002,-0.8355955,3.1774675006678934,3.1919420883029206,11.0,13.0,14.681713729638936,0.16396915300318898,13.835582841058054,0.19393674474230652,19.647682825218133,19.356562494314424,18.940412722217328,18.79139411572448,18.323531258318308,0.1452217095749802,0.13458032971482894,0.11775856492719487,0.1494638261187244,0.1717997680787349,19.8252609184595,0.057093376429611487,19.405178668199127,0.057093376429611487,19.59541782741944,0.057093376429611487,19.16122261889202,0.057093376429611487,19.18228376017681,0.1088916386622684,18.648694523032717,0.1088916386622684,18.96835450537771,0.044337970122040736,18.527352683931007,0.044337970122040736,18.493290302333488,0.04410976185863733,18.023943776173088,0.04410976185863733,9.0,14.0,22.0,8.0,10.0,0.15,0.05,0.05,0.15,0.2,2.465987161364448,4.946403646807996,3.2955960173486463,2.712549942975578,2.2402896733484496,28.98552703857422,-0.8355820178985596,0.4672,0.0,0.05749296730800235
J012124.44-001205.8,20.3518512,-0.201623,2.584751761320063,0.00041153862117806464,5.0,2.0,15.550456638333385,0.5048574316220452,-99.9,-99.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,20.322205402016557,-0.2314758041810852,2.5411098,0.0,151.45909292723397
J002549.37-005420.4,6.4557133,-0.905682,3.7156740780382016,3.4855710261926984,12.0,11.0,14.523889693262749,0.16197361856547904,13.585329353977366,0.1816602346566676,19.9154865755252,19.710816512043213,19.286470909018494,19.086231458113488,18.79597067849498,0.23104940940735125,0.19734111718627464,0.20676360768822585,0.15142497793896895,0.2985909398835863,20.262270851990664,0.0402090598934067,19.580073834955424,0.0402090598934067,19.895232860481954,0.0402090598934067,19.333502762099236,0.0402090598934067,19.487086392349628,0.027066265520232755,18.650574008327578,0.027066265520232755,19.31729007994977,0.06018654513103752,18.85136803902613,0.06018654513103752,19.154639811333414,0.07662055083317952,17.960744956349114,0.07662055083317952,9.0,10.0,12.0,8.0,10.0,0.15,0.125,0.05,0.2,0.2,4.252654246529747,3.6949149465657634,13.284393078076288,2.143562063943045,5.24864160795325,6.455729961395264,-0.9057199954986572,0.5615,0.0,0.14935404522229925
J014009.89-010905.1,25.041230600000002,-1.1514261000000001,2.7260316692005744,3.107827631943909,11.0,8.0,15.027558357690284,0.22032574035171174,13.9465910931689,0.3475033672762751,20.422953536954488,19.810271805003058,19.417563443904267,19.17324622508264,18.739669662803887,0.17535201348738685,0.19677200034493209,0.09243642193794054,0.13268991726616633,0.2468633501930963,20.63774547402949,0.06042004256979541,20.023802289821084,0.06042004256979541,20.29665387638397,0.06042004256979541,19.548140255674475,0.06042004256979541,19.551298536416184,0.06617113146022989,19.25866260897628,0.06617113146022989,19.4013987551238,0.12035234315671715,18.935599863885187,0.12035234315671715,19.239709072373714,0.06617113146022989,18.25157685057306,0.06617113146022989,11.0,14.0,8.0,9.0,13.0,0.15,0.125,0.05,0.2,0.2,3.5564079733454106,4.866823245040178,2.758110960377785,1.773659753597752,4.475025523727498,25.0412540435791,-1.1514190435409546,0.4679,0.0,0.08812084431660225
J003009.08-002744.2,7.5378507,-0.462296,3.3577046230987797,4.131218553847312,11.0,11.0,13.969156194390663,0.057828465377515674,13.089956381157913,0.17281309740596545,19.686032465323393,18.882669527685746,18.3037821295367,17.939938661653787,17.839859102476662,0.2977187220514786,0.15350166476028107,0.09194898732884328,0.10606957821047476,0.1293344056787208,20.186629957005202,0.027412529481584097,19.386162941801885,0.027412529481584097,19.123017568540845,0.18480765696489715,18.591563456121218,0.18480765696489715,18.494605010573217,0.05979056766734815,18.159950365609678,0.05979056766734815,18.121304096744304,0.03098928374308038,17.835211237038358,0.03098928374308038,18.125238235096308,0.02888006762050365,17.631099004711672,0.02888006762050365,8.0,15.0,14.0,6.0,11.0,0.15,0.05,0.02,0.0625,0.1,5.1666809156605,2.7448590697858557,3.851487073361612,3.7478951990845655,4.574556059420102,7.568947041133073,-0.4409270718231732,1.6779206999999998,0.0,135.82802561868917
J023439.04+010740.1,38.6626914,1.1278124,3.638347390686922,3.0037377209765226,11.0,9.0,15.138222674378312,0.413615876845089,13.883859195847302,0.3733251107087863,20.037420865526272,19.67712312668226,19.458762802904168,19.02320699407813,18.94903814885891,0.3261217391685691,0.142413555235914,0.13007227015585607,0.18064397383780265,0.22171841126859945,20.706160370421568,0.045257556257854575,19.218311566171728,0.045257556257854575,19.89377571824089,0.035332292836849154,19.461165010944505,0.035332292836849154,19.802215547054328,0.06664742764985933,19.213817247846144,0.06664742764985933,19.41952878857147,0.03218408245762715,18.8462308311075,0.03218408245762715,19.05666050260571,0.0519508094139002,18.335267174714524,0.0519508094139002,12.0,9.0,22.0,7.0,7.0,0.15,0.125,0.05,0.2,0.2,9.123187795716882,3.0922657028868694,5.514784648258249,2.795025172581977,3.3857496779559737,38.66266963257203,1.1278148458856123,0.27602175,0.0,0.07884079830035531
J015105.79-003426.4,27.7741507,-0.5740057,3.2911968548109973,3.4017795789676666,11.0,12.0,14.973946137153073,0.24672621511006884,13.968556054647774,0.16662472341684995,20.38785589209836,19.52938455743938,19.14022217281612,18.728719042906693,18.814140921832433,0.12807720395742714,0.13871705509142274,0.09154837772896902,0.11664097755971715,0.2601124673459829,20.705524403089736,0.13073580558874107,20.280241385203084,0.13073580558874107,19.62369538147184,0.040935404805733856,19.20911617119495,0.040935404805733856,19.36168000616967,0.04636727542939481,19.038475032955038,0.04636727542939481,18.986513600937773,0.13900114908384167,18.57629889784285,0.13900114908384167,19.058551039323227,0.040935404805733856,18.250501797543038,0.040935404805733856,11.0,11.0,17.0,15.0,9.0,0.15,0.125,0.05,0.15,0.2,1.7862775460319418,3.0095422057461265,3.919479682865525,1.6589722941189,3.8809333974409346,27.77415878802492,-0.5740013642757664,0.33503643,0.0,0.033035387091469484
J011310.39-003133.2,18.293297600000002,-0.5259019,2.891631612398926,2.80889318556122,10.0,10.0,13.709134773609364,0.09804192650867223,12.747686288492346,0.105193303115946,18.520171286748447,18.32677991453885,18.084022115562668,18.030143846597486,17.67693596163094,0.09579776290971373,0.11376532012135752,0.07212305680909069,0.06138729049358306,0.10110955567135352,18.611589619214314,0.02997505634807474,18.35240158220921,0.02997505634807474,18.596363003235474,0.022594882763283957,18.226830738985413,0.022594882763283957,18.24580224565546,0.022394799439330183,17.91686065656571,0.022394799439330183,18.11928682030821,0.015582936725494925,17.922397479438068,0.015582936725494925,17.878187781438342,0.029794757663370117,17.620208079003888,0.029794757663370117,10.0,16.0,21.0,13.0,11.0,0.062,0.02,0.02,0.15,0.1,3.4509335318248064,8.71418080289154,8.78176032547739,1.2986548902139312,2.3773694950918696,18.29326817781504,-0.5259093524280898,0.41266933,0.0,0.1092604876220444
J011420.95-004049.2,18.587315300000004,-0.6803559,3.3803049443536746,3.0754621902082224,10.0,10.0,13.747026334308034,0.06843318026900506,12.706944214160456,0.09335959773354743,18.68301975463184,18.906109321124188,18.296404349680145,18.43383113086766,17.764094710969495,0.22442379440547705,0.2764086369734516,0.31908708791700024,0.17510975883074867,0.1765158952718248,18.92716449400627,0.02127241191735709,18.41646494102249,0.02127241191735709,19.025927415625947,0.052888505279535813,18.10207345071877,0.052888505279535813,18.761630606927078,0.021974941939147886,17.88135704526337,0.021974941939147886,18.793748277513142,0.024861195998274015,18.25051378498945,0.024861195998274015,18.182288079654626,0.021974941939147886,17.490950291032693,0.021974941939147886,10.0,18.0,18.0,7.0,10.0,0.062,0.05,0.02,0.15,0.1,7.4107638553963335,12.15166949977563,23.819065398449343,3.5259985083460226,6.601919311247528,18.58731876467236,-0.6803583842998724,0.43988907,0.0,0.015347154214076153
J013632.98-011345.9,24.137427300000002,-1.2294334999999998,2.892930138683781,2.9135729350416417,11.0,9.0,14.4981426276072,0.10467458596397272,13.639476207506487,0.11838017338415155,20.197221470964326,19.198420399390407,18.73522948089889,18.503249700464323,18.339787950649463,0.29927554695378805,0.11365088105097355,0.1599690006868438,0.08979774527081373,0.26162205316407866,20.5185018574443,0.04420569533802465,19.374376687152303,0.04420569533802465,19.392708395456935,0.04420569533802465,18.916192335462643,0.04420569533802465,18.871930551823983,0.04420569533802465,18.20189949767852,0.04420569533802465,18.736620304162773,0.09729283534989906,18.446448707399725,0.09729283534989906,18.965326984018162,0.1634898303374289,18.15232731099494,0.1634898303374289,11.0,13.0,17.0,8.0,9.0,0.15,0.05,0.05,0.15,0.2,7.040498728919762,2.698473270008427,8.36997102708946,1.4255683433299648,2.659392745697524,24.119564963754613,-1.2615337122070276,1.004,0.0,132.23990935385407
J001738.76-003116.9,4.4115197,-0.5213784,2.8506424711790386,3.1831824456854254,11.0,10.0,14.26677106246374,0.0984313032817271,13.300096742714796,0.1518643284908854,18.720294948910198,18.815546341659317,18.445391078354945,18.510028716312892,0.0,0.16682988951243202,0.19500882084748908,0.08063622180689774,0.12090626832508156,0.0,18.983840719183256,0.025189730320701605,18.475916719529,0.025189730320701605,19.153911145304797,0.035421594276215614,18.428958556330173,0.035421594276215614,18.672565845761138,0.021687912001469224,18.322754191354285,0.021687912001469224,18.638372584211442,0.025189730320701605,18.30076928029248,0.025189730320701605,0.0,0.0,0.0,0.0,7.0,20.0,21.0,7.0,0.0,0.062,0.05,0.02,0.15,0.0,7.103279854172434,11.831031217025588,9.553520506180314,2.189781697084765,,4.411541938781738,-0.5213670134544373,0.8532,0.0,0.08994064395542259
J002130.87-011109.3,5.378656299999999,-1.1859261,3.944085466873733,3.3539725199152777,12.0,12.0,14.427049185314296,0.06326789350422342,13.352510401818115,0.1341730566770623,18.57585584827814,18.47724440616229,18.56843700793096,18.514054149905316,18.71046252347584,0.07697873817549962,0.08946429061669567,0.024833834278171638,0.08314570096051177,0.1552709936034338,18.665229409069127,0.01541224204739593,18.416012922742745,0.01541224204739593,18.637690148490808,0.021646365122018608,18.35169375709479,0.021646365122018608,18.618328315871967,0.02257733950537218,18.527753384755,0.02257733950537218,18.61029167506514,0.01541224204739593,18.375596088967328,0.01541224204739593,18.906958991142808,0.055762003009274405,18.301000579419373,0.055762003009274405,9.0,14.0,10.0,9.0,14.0,0.062,0.02,0.05,0.15,0.2,3.7921143558862247,4.534506349472566,1.5267545510200518,1.5483760981729369,2.81860018848733,5.378645896911621,-1.1859270334243774,0.7857,0.0,0.03759357981679468
